trader_id,age,prior_experience_years,starting_capital,account_age_months,instrument,market_regime,broker_cost_bps,risk_per_trade_pct,avg_leverage,trades_per_month,uses_stop_loss,avg_win_hold_days,avg_loss_hold_days,diversification,journals_trades,revenge_trading,overconfidence,follows_plan,chases_volatility,position_sizing_discipline,net_return_pct,profitable,blew_up
TRD028863,23,0.7,1680.0,8,stocks,bear,5.3,1.04,1.0,54,1,8.8,20.2,1.4,0,3.7,6.6,8.4,5.8,6.5,-5.0,0,0
TRD028864,34,0.1,2050.0,2,stocks,bull,13.5,1.23,1.4,8,1,8.0,10.0,1.0,0,5.6,7.9,3.5,10.0,7.3,13.2,1,0
TRD028865,47,0.3,860.0,12,crypto,choppy,12.4,1.34,11.5,13,1,5.0,11.4,2.2,1,2.3,4.3,2.7,8.6,10.0,-40.0,0,1
TRD028866,36,2.0,2590.0,14,stocks,bull,6.5,1.06,1.0,29,0,9.4,21.3,4.4,0,7.8,5.8,3.9,2.5,6.0,-40.0,0,1
TRD028867,40,2.9,2610.0,3,stocks,bear,9.6,2.35,2.7,2,0,2.3,5.0,7.3,0,1.5,3.7,2.5,6.5,4.5,-40.0,0,1
TRD028868,35,1.2,6390.0,2,futures,choppy,20.7,6.96,11.1,28,0,2.3,3.8,0.6,1,3.9,4.3,8.6,6.8,9.1,-2.9,0,0
TRD028869,48,2.1,5910.0,5,stocks,bull,33.8,7.45,1.1,11,0,2.7,5.3,5.7,1,8.4,4.6,2.9,6.8,4.7,-40.0,0,1
TRD028870,23,0.7,79380.0,16,crypto,choppy,6.2,0.89,6.7,35,0,13.9,16.0,3.1,0,4.6,8.1,8.5,6.2,6.4,3.5,1,0
TRD028871,27,4.7,5610.0,26,forex,bull,7.1,0.24,15.0,7,1,4.8,7.1,4.1,1,8.0,5.4,3.8,6.3,5.7,-12.8,0,0
TRD028872,44,1.8,12170.0,7,forex,choppy,15.0,1.54,9.6,22,0,3.0,6.3,0.0,1,6.1,8.0,5.8,7.7,9.4,-40.0,0,1
TRD028873,44,0.9,2680.0,30,crypto,bull,9.7,3.14,6.2,1,0,1.8,4.5,0.9,0,2.0,5.7,1.7,9.5,6.3,9.0,1,0
TRD028874,44,3.0,6600.0,17,stocks,choppy,1.8,1.19,3.9,37,0,6.5,11.6,3.0,0,1.5,5.1,5.2,8.6,7.7,-40.0,0,1
TRD028875,64,0.7,37850.0,4,stocks,bull,8.9,3.51,4.6,1,1,14.0,16.9,4.4,1,4.6,8.4,8.2,10.0,10.0,-9.3,0,0
TRD028876,38,5.8,2500.0,62,options,bear,7.1,3.0,3.6,19,0,2.3,2.8,1.1,1,3.4,3.3,6.8,6.6,6.4,-12.5,0,0
TRD028877,33,7.0,8100.0,9,etf,bull,3.4,2.12,1.1,11,1,1.2,2.9,5.4,0,5.9,2.2,6.7,9.5,9.7,6.7,1,0
TRD028878,31,4.4,3680.0,15,forex,bull,2.2,3.65,10.0,22,1,4.6,9.9,5.2,0,5.9,5.7,3.6,6.3,6.3,-40.0,0,1
TRD028879,33,1.1,26150.0,11,etf,bull,7.9,7.61,1.3,18,1,14.0,36.0,3.4,2,4.2,8.0,6.3,7.1,6.2,-40.0,0,1
TRD028880,27,2.5,8830.0,28,stocks,bull,18.0,2.51,3.6,3,1,0.2,0.3,4.6,0,3.9,2.6,3.5,3.6,3.3,-17.6,0,0
TRD028881,29,1.2,4580.0,6,etf,bear,13.6,2.42,2.6,24,0,10.9,18.3,3.4,2,5.5,5.6,3.9,6.3,9.0,-10.0,0,0
TRD028882,35,4.7,1930.0,8,stocks,bear,10.1,1.67,4.1,23,1,8.6,19.9,1.2,1,2.9,6.0,5.4,6.8,8.3,1.6,1,0
TRD028883,46,1.9,1170.0,28,options,choppy,27.9,2.0,2.5,17,1,7.0,8.8,4.6,0,10.0,6.2,5.7,4.2,6.5,8.4,1,0
TRD028884,29,3.7,2700.0,9,stocks,choppy,9.5,0.6,1.7,51,1,1.6,3.8,0.6,1,7.5,7.0,6.8,8.6,10.0,-0.5,0,0
TRD028885,42,1.9,20520.0,15,futures,bear,9.7,2.34,10.4,34,0,1.7,2.3,3.5,0,3.3,1.8,4.2,6.0,9.1,-3.1,0,0
TRD028886,49,2.3,8100.0,5,crypto,bull,20.4,3.85,7.3,25,1,15.7,32.6,2.0,0,5.3,8.4,6.9,9.0,8.8,-4.8,0,0
TRD028887,40,2.9,2320.0,16,forex,choppy,7.0,1.66,4.9,75,0,6.9,10.3,0.0,0,7.1,5.2,5.9,5.1,6.5,-19.5,0,0
TRD028888,22,2.1,3490.0,31,forex,choppy,13.3,8.41,4.7,4,0,10.8,25.7,5.7,0,9.4,6.0,6.6,7.5,7.5,14.5,1,0
TRD028889,41,0.6,3460.0,13,forex,bear,24.1,0.93,12.9,15,0,7.2,8.0,6.8,0,7.0,9.0,3.3,9.1,6.5,-40.0,0,1
TRD028890,25,2.0,2110.0,2,forex,choppy,4.8,2.3,1.5,48,1,11.4,18.5,4.6,0,3.1,7.9,2.8,9.6,5.2,-7.4,0,0
TRD028891,34,5.9,13970.0,17,stocks,bull,16.9,3.4,2.1,70,1,7.3,18.4,8.7,2,10.0,7.2,7.4,10.0,10.0,-15.8,0,0
TRD028892,28,2.4,11210.0,2,stocks,choppy,22.5,0.6,1.0,24,0,3.9,9.3,2.3,0,5.2,9.2,4.4,9.7,3.0,15.3,1,0
TRD028893,36,5.3,4820.0,4,etf,choppy,9.7,2.82,2.3,50,0,1.0,1.8,7.7,0,1.6,1.8,2.3,6.2,7.7,-9.3,0,0
TRD028894,22,0.1,21650.0,44,options,choppy,19.1,2.1,13.8,14,1,5.3,6.5,0.9,1,5.0,6.7,8.8,8.1,6.7,-40.0,0,1
TRD028895,29,0.2,1630.0,15,etf,bull,4.2,1.62,1.7,41,1,2.7,5.9,3.1,2,2.4,0.3,9.3,5.0,8.6,0.1,1,0
TRD028896,31,1.9,11630.0,14,forex,bull,3.5,1.47,8.6,86,1,9.7,17.1,4.9,1,3.2,4.8,6.1,7.6,7.0,-40.0,0,1
TRD028897,37,0.2,60390.0,15,stocks,bear,3.6,0.65,1.0,18,0,6.3,12.7,2.6,1,7.2,5.9,7.2,10.0,8.3,4.0,1,0
TRD028898,30,1.2,6650.0,2,etf,choppy,2.4,1.41,1.0,35,0,4.1,9.0,6.4,0,1.8,4.9,4.5,8.6,5.4,-8.9,0,0
TRD028899,40,1.3,3000.0,11,crypto,bear,4.9,1.43,12.1,36,1,7.6,11.4,4.8,1,9.5,6.1,4.8,7.5,6.3,-40.0,0,1
TRD028900,43,2.5,2360.0,3,forex,bear,7.4,0.56,17.1,7,1,3.2,4.3,6.6,2,5.3,1.9,1.7,7.3,3.4,-40.0,0,1
TRD028901,31,1.0,13730.0,21,futures,choppy,6.0,1.37,1.0,37,1,2.7,5.8,5.5,0,5.7,2.9,7.2,3.9,8.2,6.6,1,0
TRD028902,23,1.1,2870.0,1,forex,choppy,8.8,4.73,2.5,86,1,1.2,1.5,5.8,0,4.8,6.1,5.0,6.6,7.1,-40.0,0,1
TRD028903,42,1.8,3930.0,15,stocks,choppy,12.3,3.07,2.6,12,0,19.3,38.5,2.3,0,5.3,4.2,4.4,7.0,4.8,-16.2,0,0
TRD028904,23,1.6,8710.0,7,crypto,choppy,15.1,6.97,9.8,29,0,7.0,16.3,4.7,1,4.9,6.8,7.3,7.3,7.4,-40.0,0,1
TRD028905,42,3.4,840.0,18,forex,bull,6.4,3.2,14.2,13,1,8.3,21.2,3.8,1,9.3,7.9,3.1,10.0,8.2,-40.0,0,1
TRD028906,34,3.3,1340.0,10,forex,bull,9.3,1.23,6.7,21,1,11.0,13.6,1.4,0,2.8,2.7,2.3,5.5,7.0,27.7,1,0
TRD028907,18,0.8,6110.0,8,crypto,bear,24.3,0.41,10.4,23,1,3.0,3.2,0.3,0,5.5,3.2,5.6,6.2,3.9,-40.0,0,1
TRD028908,28,3.4,8750.0,36,etf,bull,6.2,0.47,3.3,11,1,6.3,15.6,2.2,0,3.2,4.4,7.0,7.6,7.4,-10.5,0,0
TRD028909,54,3.9,17670.0,20,etf,choppy,13.8,5.22,1.8,62,0,0.4,0.8,5.6,1,3.6,3.7,7.2,5.3,10.0,2.3,1,0
TRD028910,33,2.4,6170.0,13,stocks,bull,13.7,1.47,5.4,53,0,9.2,19.1,6.1,1,3.7,4.9,10.0,4.6,10.0,-38.0,0,0
TRD028911,34,4.4,2650.0,8,forex,choppy,8.3,4.21,20.0,14,0,8.1,10.5,7.8,0,7.7,8.4,4.0,10.0,5.5,-6.3,0,0
TRD028912,23,1.9,4870.0,11,options,bull,11.3,1.38,11.2,63,1,8.3,12.6,7.3,1,3.7,4.0,9.7,8.4,9.9,-4.2,0,0
TRD028913,34,1.6,66980.0,1,futures,bull,24.4,1.64,3.2,30,0,2.7,6.5,2.6,2,9.9,6.7,4.5,10.0,5.5,-40.0,0,1
TRD028914,30,1.3,9930.0,7,forex,bear,7.3,2.03,11.0,25,1,2.6,5.8,4.3,1,4.6,2.9,10.0,6.7,8.0,-40.0,0,1
TRD028915,44,0.7,14760.0,27,options,bull,20.4,1.32,2.2,44,0,7.6,11.4,6.1,0,8.6,4.0,1.3,5.2,3.3,-40.0,0,1
TRD028916,39,1.8,1190.0,29,futures,bull,14.2,4.09,1.5,23,0,4.5,7.7,4.3,0,4.0,6.4,4.3,10.0,9.4,-40.0,0,1
TRD028917,18,3.7,6740.0,3,stocks,bull,5.3,2.72,2.8,31,0,1.3,2.5,0.0,0,4.3,3.6,5.7,7.0,7.8,-40.0,0,1
TRD028918,24,2.1,3490.0,5,etf,bull,8.4,2.88,1.9,30,0,1.0,2.0,0.0,0,4.5,6.8,7.5,6.6,10.0,-40.0,0,1
TRD028919,18,2.2,47420.0,8,crypto,bull,3.9,0.21,7.6,11,0,1.9,4.3,1.2,2,2.4,6.7,7.0,9.6,4.9,4.0,1,0
TRD028920,18,2.9,28210.0,6,stocks,bull,3.7,1.22,2.3,10,0,4.3,8.3,4.7,0,5.7,3.5,5.5,9.1,10.0,-10.1,0,0
TRD028921,32,1.7,2160.0,4,stocks,choppy,14.2,0.83,2.5,33,0,7.6,14.6,6.0,0,2.1,0.5,4.1,7.4,4.7,-40.0,0,1
TRD028922,48,0.3,14390.0,16,stocks,bull,0.9,2.07,2.0,36,1,10.2,22.4,7.8,1,3.5,4.9,8.1,10.0,10.0,-13.4,0,0
TRD028923,31,3.0,6310.0,6,forex,bull,8.1,5.13,4.8,6,1,5.7,8.2,1.6,1,3.3,5.6,5.5,3.3,8.7,2.7,1,0
TRD028924,40,0.2,2030.0,12,futures,choppy,16.4,0.54,15.1,60,0,9.5,10.5,1.7,0,5.5,5.1,4.6,10.0,7.8,-40.0,0,1
TRD028925,26,3.4,7000.0,7,options,bear,6.0,3.24,7.4,35,0,18.4,35.4,0.5,1,5.4,4.5,5.6,10.0,9.1,-0.8,0,0
TRD028926,31,0.2,3580.0,11,forex,bull,3.3,0.63,3.0,12,0,6.6,13.0,3.5,0,4.5,4.0,1.2,8.8,6.0,-40.0,0,1
TRD028927,47,0.5,1360.0,26,stocks,bull,5.4,0.26,1.0,20,0,6.4,6.9,4.1,1,4.1,2.2,10.0,6.7,10.0,-5.0,0,0
TRD028928,32,6.3,8110.0,26,etf,bull,9.6,2.88,1.0,11,0,9.4,22.5,2.6,2,8.6,6.9,7.7,9.1,6.9,-2.2,0,0
TRD028929,30,3.5,2670.0,5,crypto,bear,3.2,0.4,2.6,42,1,2.8,4.0,3.5,2,4.9,4.9,3.8,9.5,6.9,-40.0,0,1
TRD028930,44,0.0,860.0,4,stocks,choppy,9.4,0.75,2.4,138,1,3.1,6.9,0.0,0,0.5,9.0,5.6,6.1,8.6,-40.0,0,1
TRD028931,53,1.1,950.0,3,crypto,bear,24.1,0.81,5.3,48,0,3.8,4.4,3.1,0,3.4,6.3,7.6,10.0,8.2,4.9,1,0
TRD028932,23,0.6,9740.0,18,futures,bull,6.2,0.67,3.8,16,1,3.4,7.7,1.7,0,2.8,7.0,3.1,9.6,2.4,-25.4,0,0
TRD028933,60,2.7,4280.0,18,stocks,bull,1.0,2.42,1.0,4,0,6.4,8.0,3.8,0,2.2,6.8,5.1,7.9,9.8,-40.0,0,1
TRD028934,37,5.6,3990.0,31,futures,bull,14.8,1.24,6.7,28,0,19.2,20.2,7.2,0,6.7,3.4,3.4,8.1,7.6,-0.1,0,0
TRD028935,34,0.2,3000.0,18,stocks,bull,4.4,2.32,5.4,68,1,0.4,0.6,3.4,1,2.4,4.4,10.0,3.5,10.0,19.5,1,0
TRD028936,23,3.2,9100.0,13,stocks,bull,10.8,1.78,1.9,44,1,5.5,7.0,3.0,0,7.8,4.2,7.8,4.4,7.0,-10.1,0,0
TRD028937,48,2.4,3760.0,23,forex,choppy,11.3,0.33,13.5,85,0,3.1,6.6,6.4,2,6.4,5.1,10.0,5.9,10.0,-40.0,0,1
TRD028938,40,5.0,3560.0,2,crypto,choppy,12.5,2.32,14.8,123,0,3.4,4.3,3.8,0,7.2,5.0,6.7,4.0,10.0,-40.0,0,1
TRD028939,27,0.5,3300.0,12,crypto,choppy,3.1,2.34,9.2,3,1,4.0,8.3,3.8,0,7.0,6.0,6.9,4.8,5.2,-18.9,0,0
TRD028940,27,1.0,2140.0,13,stocks,choppy,9.8,2.45,1.6,20,1,4.0,7.4,2.8,0,2.2,5.2,7.4,4.1,7.6,1.8,1,0
TRD028941,28,0.8,5200.0,28,etf,bull,2.6,3.09,1.0,14,0,2.3,3.6,7.1,0,0.5,9.7,3.1,6.8,9.0,17.1,1,0
TRD028942,34,0.6,10250.0,8,forex,bull,14.9,2.31,17.3,28,1,5.3,10.8,2.7,2,4.8,9.2,6.4,9.8,4.6,-40.0,0,1
TRD028943,18,7.6,25350.0,9,options,bull,4.5,3.85,9.1,23,1,8.3,19.1,3.4,1,6.2,5.1,0.8,8.3,8.4,-5.3,0,0
TRD028944,22,1.9,1250.0,7,etf,bull,16.5,4.54,1.0,30,0,15.6,25.8,5.4,0,3.9,9.8,2.9,10.0,7.1,-1.0,0,0
TRD028945,52,4.0,6590.0,25,stocks,choppy,9.4,0.3,1.8,3,1,2.4,3.5,4.2,0,6.4,5.8,1.5,5.6,6.3,-15.9,0,0
TRD028946,25,0.3,10950.0,18,crypto,bear,16.9,0.36,14.7,12,0,5.5,10.0,2.9,1,1.3,2.2,7.0,4.7,6.0,-40.0,0,1
TRD028947,40,1.6,8190.0,47,forex,bear,8.9,4.66,10.3,15,1,0.2,0.4,2.1,0,2.5,4.6,3.2,6.9,4.9,-18.6,0,0
TRD028948,32,0.1,83700.0,45,forex,bull,5.5,4.1,8.8,59,0,1.7,2.5,2.6,0,2.4,3.7,7.4,8.5,4.8,-40.0,0,1
TRD028949,28,3.0,12000.0,6,stocks,choppy,16.9,3.12,1.0,107,1,4.4,8.2,1.9,2,5.9,6.5,3.9,8.2,6.2,-40.0,0,1
TRD028950,18,3.9,5530.0,18,stocks,bull,20.5,0.55,2.1,104,1,9.2,21.5,6.6,0,7.3,10.0,5.2,7.6,8.0,-40.0,0,1
TRD028951,38,1.9,15010.0,24,etf,choppy,13.8,1.97,2.6,29,0,5.1,6.3,3.3,0,5.3,7.5,5.2,10.0,7.8,9.9,1,0
TRD028952,23,0.0,4450.0,9,etf,bear,19.5,1.63,3.0,73,0,13.6,29.3,0.0,0,3.7,8.8,8.3,5.6,8.8,-40.0,0,1
TRD028953,25,2.3,1040.0,8,crypto,bear,5.8,1.37,26.0,37,0,8.0,9.3,4.7,0,6.6,7.8,4.5,2.5,7.7,-5.4,0,0
TRD028954,22,3.0,7180.0,20,stocks,choppy,21.1,5.83,1.5,17,1,3.0,7.3,5.6,1,4.9,3.5,6.6,6.6,8.0,-0.8,0,0
TRD028955,41,8.4,3110.0,38,options,bull,15.0,1.96,4.4,58,1,9.1,13.0,5.5,1,7.5,8.7,6.3,6.9,8.9,-40.0,0,1
TRD028956,44,2.3,2040.0,6,options,bear,2.8,5.71,4.9,40,1,6.0,13.5,5.2,0,0.0,4.0,6.3,7.0,10.0,-12.7,0,0
TRD028957,58,2.8,1390.0,22,crypto,bull,6.1,2.99,3.3,21,0,5.5,10.3,8.5,0,5.0,0.0,7.5,9.2,8.0,-5.2,0,0
TRD028958,18,2.2,3400.0,19,stocks,bear,12.2,3.96,1.2,50,1,10.4,25.2,0.0,0,4.3,5.7,3.2,10.0,8.2,11.3,1,0
TRD028959,33,2.9,21820.0,13,etf,choppy,13.8,2.36,1.6,58,1,7.2,12.0,5.7,0,2.4,1.1,4.8,7.0,6.8,-12.1,0,0
TRD028960,40,1.1,10920.0,1,forex,bear,2.3,5.81,9.5,31,1,2.7,6.9,6.5,1,8.2,1.7,7.3,9.1,10.0,-40.0,0,1
TRD028961,18,1.0,32490.0,12,forex,choppy,6.6,1.87,11.9,10,1,15.9,30.1,5.2,0,4.2,3.3,8.8,3.7,4.9,-0.3,0,0
TRD028962,50,1.9,2060.0,24,stocks,choppy,28.2,2.69,2.6,10,0,1.3,1.9,6.9,2,6.5,6.0,4.5,10.0,8.5,-2.8,0,0
TRD028963,42,2.1,5320.0,37,forex,choppy,7.1,2.53,5.6,39,1,4.3,4.8,3.5,0,4.3,5.5,5.7,8.7,8.6,-40.0,0,1
TRD028964,19,3.1,1380.0,27,forex,bull,8.5,1.56,4.4,22,1,6.0,7.0,3.7,0,3.7,6.1,9.4,10.0,10.0,-34.6,0,0
TRD028965,51,0.6,420.0,15,options,choppy,19.8,1.72,8.0,23,1,2.3,2.8,3.1,0,8.3,4.0,3.5,10.0,6.4,-40.0,0,1
TRD028966,46,1.7,7310.0,11,stocks,bear,4.9,2.01,3.4,20,1,6.8,7.3,3.2,2,2.8,3.8,8.1,4.4,10.0,-4.1,0,0
TRD028967,37,4.4,3280.0,23,options,bull,19.8,4.79,6.9,7,1,10.0,22.9,6.0,0,5.6,5.5,0.2,8.9,5.6,-40.0,0,1
TRD028968,50,0.2,2940.0,2,crypto,bull,17.6,0.38,4.0,5,0,15.1,27.1,3.3,0,2.8,6.8,7.4,6.6,9.2,5.6,1,0
TRD028969,34,0.1,7980.0,36,forex,choppy,18.3,1.25,16.7,71,0,3.2,3.7,2.2,1,5.5,4.1,1.6,4.0,6.5,-40.0,0,1
TRD028970,21,0.9,1290.0,8,options,bull,0.9,0.69,20.1,47,0,7.1,10.4,4.2,0,0.3,3.9,0.0,4.5,5.6,-40.0,0,1
TRD028971,30,0.6,36630.0,13,etf,bull,16.8,5.33,1.0,16,1,7.3,16.0,4.9,1,0.5,4.1,6.6,6.7,7.8,-1.3,0,0
TRD028972,33,0.2,14880.0,4,crypto,bear,7.4,5.93,9.2,21,0,1.0,2.5,1.3,0,7.9,2.6,3.1,6.5,8.6,-40.0,0,1
TRD028973,44,6.0,1520.0,20,crypto,bear,6.9,0.86,7.0,30,1,8.4,19.4,4.1,0,1.9,1.0,3.1,3.2,3.1,-22.0,0,0
TRD028974,49,3.2,16480.0,18,crypto,choppy,8.9,3.9,3.8,17,1,11.1,11.9,7.4,0,4.9,3.1,9.8,5.8,6.5,6.5,1,0
TRD028975,23,6.7,5870.0,19,futures,choppy,7.6,0.71,9.3,76,0,10.0,15.3,5.6,0,5.0,4.5,2.4,5.9,7.5,-40.0,0,1
TRD028976,26,2.9,4700.0,9,stocks,choppy,4.2,1.63,4.2,24,0,8.9,10.1,6.5,0,8.0,2.2,7.8,8.6,7.4,-12.6,0,0
TRD028977,23,1.7,2530.0,23,crypto,bull,9.1,0.93,4.8,40,0,10.4,12.4,6.4,0,4.4,7.7,0.7,7.3,6.1,-40.0,0,1
TRD028978,29,3.9,7950.0,12,futures,bull,30.5,1.04,7.0,13,0,6.5,12.0,2.2,0,6.3,6.2,8.8,6.3,8.9,-40.0,0,1
TRD028979,50,2.1,1160.0,25,etf,bear,12.0,4.23,1.3,22,1,1.1,1.6,2.6,0,5.4,7.7,3.5,9.3,4.4,-40.0,0,1
TRD028980,30,4.7,2590.0,15,etf,choppy,17.7,2.83,1.4,15,1,7.3,13.5,6.0,0,4.5,2.5,8.7,3.4,10.0,10.5,1,0
TRD028981,25,1.2,10830.0,15,crypto,choppy,16.9,1.51,37.9,6,1,9.6,21.6,9.1,0,7.0,4.5,2.1,7.1,7.2,-40.0,0,1
TRD028982,23,1.1,10830.0,18,crypto,bear,31.3,1.98,4.1,38,0,2.3,4.9,4.4,0,2.8,3.5,4.5,6.8,9.5,-40.0,0,1
TRD028983,33,1.9,6820.0,11,crypto,bull,18.3,6.24,9.0,43,0,0.4,1.0,3.6,1,7.1,10.0,2.9,10.0,6.2,-40.0,0,1
TRD028984,46,0.6,31550.0,43,futures,bull,11.8,0.7,6.3,24,1,13.1,14.3,5.5,1,3.8,6.3,5.9,7.1,4.1,4.3,1,0
TRD028985,31,1.0,19410.0,4,etf,bear,1.7,5.59,1.1,21,0,2.8,6.0,1.4,1,2.0,5.4,1.1,8.1,5.9,-40.0,0,1
TRD028986,39,4.5,10350.0,16,etf,bull,11.8,3.03,1.0,4,1,1.6,1.9,3.9,1,5.6,6.5,4.1,9.5,3.8,-40.0,0,1
TRD028987,31,1.8,2090.0,19,options,bull,9.1,0.42,19.0,1,0,3.6,6.3,6.8,1,3.1,4.6,1.2,5.5,3.2,-40.0,0,1
TRD028988,21,1.3,3240.0,2,stocks,choppy,2.9,3.25,1.1,66,0,6.2,12.5,1.0,0,6.0,3.5,3.9,6.6,8.6,10.6,1,0
TRD028989,35,1.5,1850.0,4,stocks,choppy,16.5,4.97,1.0,30,0,5.7,14.2,4.8,1,5.1,7.6,9.2,7.0,8.7,-40.0,0,1
TRD028990,28,2.5,15460.0,2,crypto,bear,3.7,3.21,2.1,45,1,2.9,7.0,3.3,0,2.9,3.9,1.2,10.0,1.6,-40.0,0,1
TRD028991,25,3.7,12280.0,5,etf,choppy,3.5,0.21,2.3,19,0,7.2,10.1,6.5,0,5.5,1.7,6.6,7.5,7.2,-14.3,0,0
TRD028992,44,3.1,3350.0,17,stocks,bull,10.3,1.64,1.0,6,1,2.7,5.8,0.0,1,9.6,8.3,5.6,9.2,9.1,9.9,1,0
TRD028993,35,3.2,36020.0,1,crypto,choppy,19.3,0.52,17.6,44,1,16.2,40.9,1.8,0,2.3,10.0,6.2,8.1,1.9,-40.0,0,1
TRD028994,18,7.0,13320.0,11,forex,bear,11.0,2.25,5.0,22,0,2.5,2.9,3.9,1,7.3,4.9,6.6,7.9,10.0,-19.8,0,0
TRD028995,46,1.8,4840.0,6,stocks,bull,13.1,1.56,1.0,53,1,1.9,3.3,5.4,0,5.8,4.8,6.7,3.1,5.8,-9.5,0,0
TRD028996,39,2.3,11550.0,21,stocks,bear,12.4,3.84,1.0,16,0,10.8,12.6,8.6,2,4.4,3.6,3.7,6.8,6.9,4.0,1,0
TRD028997,41,1.8,910.0,20,options,bull,18.7,1.4,2.7,35,1,1.5,1.9,4.3,2,4.5,7.1,3.4,7.4,7.5,-40.0,0,1
TRD028998,37,3.2,9200.0,4,crypto,choppy,3.8,1.65,10.0,2,1,9.9,12.6,0.0,0,3.7,2.5,6.4,8.6,7.0,-38.5,0,0
TRD028999,19,1.8,2460.0,7,etf,bear,3.5,0.99,5.2,6,0,3.4,8.4,4.1,1,9.0,5.7,7.4,3.2,9.8,-16.8,0,0
TRD029000,35,3.6,8080.0,18,forex,choppy,29.7,1.24,11.4,56,1,9.4,23.6,5.7,0,7.6,3.6,5.6,8.0,8.8,-13.5,0,0
TRD029001,23,10.9,1390.0,21,forex,choppy,51.7,0.77,6.2,4,0,3.7,5.0,5.4,2,6.5,6.5,10.0,9.5,10.0,2.3,1,0
TRD029002,42,5.9,2640.0,24,options,bear,4.0,0.37,19.1,48,0,3.0,6.5,0.0,0,6.9,5.6,6.0,5.4,7.0,-18.1,0,0
TRD029003,23,0.8,1380.0,8,futures,bull,9.1,0.59,1.0,7,0,12.5,16.2,4.9,1,4.8,4.1,2.7,3.7,5.7,-40.0,0,1
TRD029004,35,0.9,1340.0,25,crypto,choppy,20.6,0.86,6.8,10,1,1.2,1.8,1.9,0,5.9,3.8,2.2,6.3,8.3,-40.0,0,1
TRD029005,49,0.7,1730.0,4,stocks,bull,11.4,2.47,1.0,19,1,9.4,23.8,2.5,1,5.6,3.5,3.3,7.6,6.7,-6.6,0,0
TRD029006,36,1.5,7750.0,10,crypto,choppy,4.8,5.73,10.6,74,0,10.9,20.3,2.5,0,3.2,6.7,4.0,10.0,9.3,-40.0,0,1
TRD029007,43,2.8,12880.0,11,forex,bear,1.7,1.8,20.0,8,0,5.6,11.4,2.8,0,4.8,4.2,2.4,10.0,6.9,-40.0,0,1
TRD029008,49,3.5,7350.0,16,etf,bull,36.9,1.41,1.8,14,0,2.4,5.0,8.5,0,7.7,2.7,3.2,1.7,8.0,-40.0,0,1
TRD029009,28,1.1,6660.0,5,options,bull,8.8,2.08,21.3,31,0,0.6,1.0,4.3,2,5.9,9.8,3.4,10.0,8.3,13.7,1,0
TRD029010,29,2.3,11510.0,19,futures,choppy,9.4,3.44,2.7,26,0,26.8,33.0,3.0,0,3.4,3.7,6.3,10.0,10.0,-40.0,0,1
TRD029011,28,0.7,7130.0,37,etf,bull,8.6,1.64,1.8,17,1,0.8,0.9,4.5,0,3.8,1.7,5.6,5.7,3.8,5.1,1,0
TRD029012,24,0.4,2110.0,17,stocks,choppy,1.8,1.07,1.5,60,0,2.1,5.2,4.4,0,10.0,7.4,4.9,7.9,5.0,-40.0,0,1
TRD029013,31,1.1,5490.0,38,options,bull,19.3,2.58,11.1,23,0,7.7,12.9,2.9,0,5.6,7.0,5.9,8.4,7.9,-40.0,0,1
TRD029014,19,1.7,6670.0,9,forex,bull,6.6,3.6,10.1,31,0,16.7,27.9,2.9,0,6.5,3.5,5.0,7.2,6.6,-12.8,0,0
TRD029015,29,2.3,18050.0,9,stocks,bear,13.4,2.85,1.5,51,1,4.3,5.1,4.9,0,6.4,9.4,6.6,8.0,3.8,-40.0,0,1
TRD029016,18,0.3,13540.0,22,crypto,bull,16.1,2.43,2.2,19,0,3.2,8.2,4.9,0,8.5,6.5,2.0,5.0,7.5,-40.0,0,1
TRD029017,26,0.2,9150.0,10,forex,bear,2.6,2.19,12.9,11,0,25.0,56.8,3.5,2,6.5,6.5,5.2,9.4,4.9,-40.0,0,1
TRD029018,41,3.3,2980.0,57,stocks,choppy,5.9,1.56,3.4,108,0,2.3,3.8,3.3,1,3.1,7.0,2.3,9.3,9.0,-40.0,0,1
TRD029019,56,3.7,5520.0,43,futures,choppy,8.5,2.57,6.3,19,1,1.7,4.2,2.9,0,2.5,6.4,5.1,7.5,8.9,13.1,1,0
TRD029020,25,3.4,9570.0,34,etf,bull,6.1,1.34,1.0,59,0,4.1,9.7,1.4,2,2.5,4.1,8.5,5.9,8.7,3.5,1,0
TRD029021,30,0.8,3360.0,6,crypto,bear,8.8,0.81,5.9,75,0,0.5,1.0,4.1,0,5.8,6.1,5.9,4.3,6.0,-40.0,0,1
TRD029022,23,1.2,2350.0,8,stocks,bear,10.6,1.84,1.0,20,1,8.6,21.2,7.1,0,5.8,5.9,8.8,9.0,10.0,-40.0,0,1
TRD029023,24,1.4,29480.0,11,futures,bull,13.3,0.9,11.5,16,1,2.9,3.7,6.9,0,0.5,5.7,2.9,8.6,7.7,-7.2,0,0
TRD029024,35,0.4,9450.0,2,stocks,choppy,10.4,1.62,4.8,50,0,4.7,5.1,3.0,1,5.4,5.0,5.4,4.2,10.0,-40.0,0,1
TRD029025,23,2.1,23470.0,38,forex,bear,14.1,0.43,17.0,5,1,3.0,3.5,2.0,0,1.8,6.5,3.7,8.8,9.5,-51.4,0,0
